,STATION,DATE,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP,AT1,AT2,AT3,AT4,AT5,AU1,AW1,AW2,GA1,GA2,GA3,GD1,GD2,GD3,GE1,GF1,KA1,KA2,KA3,KA4,MA1,MW1,OC1,REM,EQD
7568,72212504829,2022-04-15T06:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"220,5,N,0051,5","02896,5,M,N","016093,5,N,5","+0055,5","-0040,5","99999,9",,,,,,,,,"04,5,+02286,5,99,9","08,5,+02896,5,99,9",,"2,99,1,+02286,5,9","4,99,1,+02896,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02286,1,99,9,99,9",,,,,"10105,5,09887,5",,"0088,5",MET09704/15/22 01:55:02 METAR KHYX 150655Z 22010G17KT 10SM SCT075 OVC095 06/M04 A2984 RMK AO2 T00551040,
7569,72212504829,2022-04-15T07:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"230,5,N,0077,5","02286,5,M,N","016093,5,N,5","+0058,5","-0044,5","99999,9",,,,,,,,,"04,5,+01981,5,99,9","07,5,+02286,5,99,9","08,5,+02591,5,99,9","2,99,1,+01981,5,9","3,99,1,+02286,5,9","4,99,1,+02591,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01981,1,99,9,99,9",,,,,"10105,5,09887,5",,"0093,5",MET10404/15/22 02:15:02 METAR KHYX 150715Z 23015G18KT 10SM SCT065 BKN075 OVC085 06/M04 A2984 RMK AO2 T00581044,
7570,72212504829,2022-04-15T07:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"250,5,N,0082,5","02286,5,M,N","016093,5,N,5","+0064,5","-0056,5","99999,9",,,,,,,,,"04,5,+01981,5,99,9","08,5,+02286,5,99,9",,"2,99,1,+01981,5,9","4,99,1,+02286,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01981,1,99,9,99,9",,,,,"10102,5,09884,5",,"0108,5",MET09704/15/22 02:35:02 METAR KHYX 150735Z 25016G21KT 10SM SCT065 OVC075 06/M06 A2983 RMK AO2 T00641056,
7571,72212504829,2022-04-15T07:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"240,5,N,0098,5","01981,5,M,N","016093,5,N,5","+0069,5","-0074,5","99999,9",,,,,,,,,"04,5,+01676,5,99,9","07,5,+01981,5,99,9","08,5,+02743,5,99,9","2,99,1,+01676,5,9","3,99,1,+01981,5,9","4,99,1,+02743,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01676,1,99,9,99,9",,,,,"10098,5,09881,5",,"0144,5",MET10404/15/22 02:55:02 METAR KHYX 150755Z 24019G28KT 10SM SCT055 BKN065 OVC090 07/M07 A2982 RMK AO2 T00691074,
7572,72212504829,2022-04-15T08:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"220,5,N,0077,5","03048,5,M,N","016093,5,N,5","+0065,5","-0056,5","99999,9",,,,,,,,,"04,5,+02134,5,99,9","08,5,+03048,5,99,9",,"2,99,1,+02134,5,9","4,99,1,+03048,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02134,1,99,9,99,9",,,,,"10098,5,09881,5",,"0113,5",MET09704/15/22 03:15:02 METAR KHYX 150815Z 22015G22KT 10SM SCT070 OVC100 07/M06 A2982 RMK AO2 T00651056,
7573,72212504829,2022-04-15T08:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"220,5,N,0077,5","03048,5,M,N","016093,5,N,5","+0065,5","-0055,5","99999,9",,,,,,,,,"08,5,+03048,5,99,9",,,"4,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03048,1,99,9,99,9",,,,,"10098,5,09881,5",,"0124,5",MET09004/15/22 03:35:02 METAR KHYX 150835Z 22015G24KT 10SM OVC100 07/M05 A2982 RMK AO2 T00651055,
7574,72212504829,2022-04-15T08:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"230,5,N,0088,5","03353,5,M,N","016093,5,N,5","+0065,5","-0059,5","99999,9",,,,,,,,,"08,5,+03353,5,99,9",,,"4,99,1,+03353,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03353,1,99,9,99,9",,,,,"10095,5,09877,5",,"0113,5",MET09004/15/22 03:55:02 METAR KHYX 150855Z 23017G22KT 10SM OVC110 07/M06 A2981 RMK AO2 T00651059,
7575,72212504829,2022-04-15T09:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"220,5,N,0077,5","03353,5,M,N","016093,5,N,5","+0063,5","-0061,5","99999,9",,,,,,,,,"07,5,+03353,5,99,9",,,"3,99,1,+03353,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03353,1,99,9,99,9",,,,,"10095,5,09877,5",,"0113,5",MET09004/15/22 04:15:02 METAR KHYX 150915Z 22015G22KT 10SM BKN110 06/M06 A2981 RMK AO2 T00631061,
7576,72212504829,2022-04-15T09:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"230,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0062,5","-0060,5","99999,9",,,,,,,,,"04,5,+03658,5,99,9",,,"2,99,1,+03658,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03658,1,99,9,99,9",,,,,"10095,5,09877,5",,"0113,5",MET09004/15/22 04:35:02 METAR KHYX 150935Z 23012G22KT 10SM SCT120 06/M06 A2981 RMK AO2 T00621060,D01      0ADE726
7577,72212504829,2022-04-15T09:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"240,5,N,0093,5","22000,5,9,N","016093,5,N,5","+0062,5","-0070,5","99999,9",,,,,,,,,"04,5,+03048,5,99,9",,,"2,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9",,,,,"10095,5,09877,5",,"0144,5",MET09004/15/22 04:55:02 METAR KHYX 150955Z 24018G28KT 10SM SCT100 06/M07 A2981 RMK AO2 T00621070,D01      0ADE726
7578,72212504829,2022-04-15T10:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"220,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0056,5","-0056,5","99999,9",,,,,,,,,"04,5,+03048,5,99,9",,,"2,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9",,,,,"10095,5,09877,5",,"0082,5",MET09004/15/22 05:15:02 METAR KHYX 151015Z 22011G16KT 10SM SCT100 06/M06 A2981 RMK AO2 T00561056,D01      0ADE726
7579,72212504829,2022-04-15T10:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"230,5,N,0067,5","03048,5,M,N","016093,5,N,5","+0058,5","-0064,5","99999,9",,,,,,,,,"07,5,+03048,5,99,9",,,"3,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03048,1,99,9,99,9",,,,,"10091,5,09874,5",,"0113,5",MET09004/15/22 05:35:02 METAR KHYX 151035Z 23013G22KT 10SM BKN100 06/M06 A2980 RMK AO2 T00581064,
7580,72212504829,2022-04-15T10:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"220,5,N,0082,5","03048,5,M,N","016093,5,N,5","+0056,5","-0061,5","99999,9",,,,,,,,,"07,5,+03048,5,99,9",,,"3,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03048,1,99,9,99,9",,,,,"10095,5,09877,5",,"0113,5",MET09004/15/22 05:55:02 METAR KHYX 151055Z 22016G22KT 10SM BKN100 06/M06 A2981 RMK AO2 T00561061,
7581,72212504829,2022-04-15T11:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"220,5,N,0067,5","22000,5,9,N","016093,5,N,5","+0054,5","-0061,5","99999,9",,,,,,,,,"04,5,+03353,5,99,9",,,"2,99,1,+03353,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03353,1,99,9,99,9",,,,,"10095,5,09877,5",,"0118,5",MET09004/15/22 06:15:02 METAR KHYX 151115Z 22013G23KT 10SM SCT110 05/M06 A2981 RMK AO2 T00541061,D01      0ADE726
7582,72212504829,2022-04-15T11:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"230,5,N,0082,5","22000,5,9,N","016093,5,N,5","+0054,5","-0065,5","99999,9",,,,,,,,,"04,5,+03048,5,99,9","04,5,+03658,5,99,9",,"2,99,1,+03048,5,9","2,99,1,+03658,5,9",,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9",,,,,"10095,5,09877,5",,"0124,5",MET09704/15/22 06:35:02 METAR KHYX 151135Z 23016G24KT 10SM SCT100 SCT120 05/M06 A2981 RMK AO2 T00541065,D01      0ADE726
7583,72212504829,2022-04-15T11:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"220,5,N,0077,5","22000,5,9,N","016093,5,N,5","+0057,5","-0069,5","99999,9",,,,,,,,,"04,5,+02134,5,99,9","04,5,+03048,5,99,9",,"2,99,1,+02134,5,9","2,99,1,+03048,5,9",,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,02134,1,99,9,99,9","060,M,+0069,1","060,N,+0050,1",,,"10098,5,09881,5",,"0113,5",MET10904/15/22 06:55:02 METAR KHYX 151155Z 22015G22KT 10SM SCT070 SCT100 06/M07 A2982 RMK AO2 T00571069 10069 20050,D01      0ADE726
7584,72212504829,2022-04-15T12:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"220,5,N,0088,5","22000,5,9,N","016093,5,N,5","+0059,5","-0063,5","99999,9",,,,,,,,,"04,5,+02743,5,99,9","04,5,+03353,5,99,9",,"2,99,1,+02743,5,9","2,99,1,+03353,5,9",,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,02743,1,99,9,99,9",,,,,"10098,5,09881,5",,"0113,5",MET09704/15/22 07:15:02 METAR KHYX 151215Z 22017G22KT 10SM SCT090 SCT110 06/M06 A2982 RMK AO2 T00591063,D01      0ADE726
7585,72212504829,2022-04-15T12:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"220,5,N,0072,5","02743,5,M,N","016093,5,N,5","+0065,5","-0067,5","99999,9",,,,,,,,,"04,5,+02438,5,99,9","07,5,+02743,5,99,9",,"2,99,1,+02438,5,9","3,99,1,+02743,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02438,1,99,9,99,9",,,,,"10098,5,09881,5",,"0134,5",MET09704/15/22 07:35:02 METAR KHYX 151235Z 22014G26KT 10SM SCT080 BKN090 07/M07 A2982 RMK AO2 T00651067,
7586,72212504829,2022-04-15T12:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"240,5,N,0093,5","22000,5,9,N","016093,5,N,5","+0070,5","-0074,5","99999,9",,,,,,,,,"04,5,+02743,5,99,9",,,"2,99,1,+02743,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,02743,1,99,9,99,9",,,,,"10095,5,09877,5",,"0134,5",MET09004/15/22 07:55:02 METAR KHYX 151255Z 24018G26KT 10SM SCT090 07/M07 A2981 RMK AO2 T00701074,D01      0ADE726
7587,72212504829,2022-04-15T13:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"230,5,N,0088,5","22000,5,9,N","016093,5,N,5","+0072,5","-0072,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"10095,5,09877,5",,"0118,5",MET08704/15/22 08:15:02 METAR KHYX 151315Z 23017G23KT 10SM CLR 07/M07 A2981 RMK AO2 T00721072,
7588,72212504829,2022-04-15T13:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"240,5,N,0113,5","22000,5,9,N","016093,5,N,5","+0078,5","-0067,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"10091,5,09874,5",,"0144,5",MET08704/15/22 08:35:02 METAR KHYX 151335Z 24022G28KT 10SM CLR 08/M07 A2980 RMK AO2 T00781067,
7589,72212504829,2022-04-15T13:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"230,5,N,0098,5","22000,5,9,N","016093,5,N,5","+0082,5","-0070,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"10088,5,09871,5",,"0124,5",MET08704/15/22 08:55:02 METAR KHYX 151355Z 23019G24KT 10SM CLR 08/M07 A2979 RMK AO2 T00821070,
7590,72212504829,2022-04-15T14:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"230,5,N,0113,5","22000,5,9,N","016093,5,N,5","+0084,5","-0068,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"10085,5,09867,5",,"0160,5",MET08704/15/22 09:15:02 METAR KHYX 151415Z 23022G31KT 10SM CLR 08/M07 A2978 RMK AO2 T00841068,
7591,72212504829,2022-04-15T14:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"230,5,N,0108,5","22000,5,9,N","016093,5,N,5","+0086,5","-0065,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"10088,5,09871,5",,"0139,5",MET08704/15/22 09:35:02 METAR KHYX 151435Z 23021G27KT 10SM CLR 09/M06 A2979 RMK AO2 T00861065,
7592,72212504829,2022-04-15T14:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"240,5,N,0113,5","22000,5,9,N","016093,5,N,5","+0089,5","-0065,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"10085,5,09867,5",,"0149,5",MET08704/15/22 09:55:02 METAR KHYX 151455Z 24022G29KT 10SM CLR 09/M06 A2978 RMK AO2 T00891065,
7593,72212504829,2022-04-15T15:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"230,5,N,0118,5","22000,5,9,N","016093,5,N,5","+0094,5","-0064,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"10085,5,09867,5",,"0165,5",MET08704/15/22 10:15:02 METAR KHYX 151515Z 23023G32KT 10SM CLR 09/M06 A2978 RMK AO2 T00941064,
7594,72212504829,2022-04-15T15:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"230,5,N,0098,5","22000,5,9,N","016093,5,N,5","+0098,5","-0061,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"10085,5,09867,5",,"0165,5",MET08704/15/22 10:35:02 METAR KHYX 151535Z 23019G32KT 10SM CLR 10/M06 A2978 RMK AO2 T00981061,
7595,72212504829,2022-04-15T15:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"230,5,N,0103,5","03353,5,M,N","016093,5,N,5","+0097,5","-0057,5","99999,9",,,,,,,,,"04,5,+02743,5,99,9","07,5,+03353,5,99,9",,"2,99,1,+02743,5,9","3,99,1,+03353,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02743,1,99,9,99,9",,,,,"10085,5,09867,5",,"0160,5",MET09704/15/22 10:55:02 METAR KHYX 151555Z 23020G31KT 10SM SCT090 BKN110 10/M06 A2978 RMK AO2 T00971057,
7596,72212504829,2022-04-15T16:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"240,5,N,0149,5","02743,5,M,N","016093,5,N,5","+0093,5","-0068,5","99999,9",,,,,,,,,"08,5,+02743,5,99,9",,,"4,99,1,+02743,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02743,1,99,9,99,9",,,,,"10088,5,09871,5",,"0185,5",MET09004/15/22 11:15:02 METAR KHYX 151615Z 24029G36KT 10SM OVC090 09/M07 A2979 RMK AO2 T00931068,
7597,72212504829,2022-04-15T16:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"230,5,N,0144,5","02743,5,M,N","016093,5,N,5","+0099,5","-0067,5","99999,9",,,,,,,,,"08,5,+02743,5,99,9",,,"4,99,1,+02743,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02743,1,99,9,99,9",,,,,"10085,5,09867,5",,"0175,5",MET09004/15/22 11:35:02 METAR KHYX 151635Z 23028G34KT 10SM OVC090 10/M07 A2978 RMK AO2 T00991067,
7598,72212504829,2022-04-15T16:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"240,5,N,0118,5","02743,5,M,N","016093,5,N,5","+0095,5","-0079,5","99999,9",,,,,,,,,"08,5,+02743,5,99,9",,,"4,99,1,+02743,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02743,1,99,9,99,9",,,,,"10085,5,09867,5",,"0170,5",MET09004/15/22 11:55:02 METAR KHYX 151655Z 24023G33KT 10SM OVC090 10/M08 A2978 RMK AO2 T00951079,
7599,72212504829,2022-04-15T17:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"230,5,N,0129,5","02743,5,M,N","016093,5,N,5","+0095,5","-0063,5","99999,9",,,,,,,,,"07,5,+02743,5,99,9","08,5,+03658,5,99,9",,"3,99,1,+02743,5,9","4,99,1,+03658,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02743,1,99,9,99,9",,,,,"10085,5,09867,5",,"0165,5",MET09704/15/22 12:15:02 METAR KHYX 151715Z 23025G32KT 10SM BKN090 OVC120 10/M06 A2978 RMK AO2 T00951063,
7600,72212504829,2022-04-15T17:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"240,5,N,0103,5","02286,5,M,N","016093,5,N,5","+0086,5","-0076,5","99999,9",,,,,,,,,"07,5,+02286,5,99,9","08,5,+02591,5,99,9",,"3,99,1,+02286,5,9","4,99,1,+02591,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02286,1,99,9,99,9",,,,,"10088,5,09871,5",,"0170,5",MET09704/15/22 12:35:02 METAR KHYX 151735Z 24020G33KT 10SM BKN075 OVC085 09/M08 A2979 RMK AO2 T00861076,
7601,72212504829,2022-04-15T17:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"240,5,N,0118,5","02591,5,M,N","016093,5,N,5","+0087,5","-0077,5","99999,9",,,,,,,,,"08,5,+02591,5,99,9",,,"4,99,1,+02591,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02591,1,99,9,99,9","060,M,+0101,1","060,N,+0056,1",,,"10088,5,09871,5",,"0160,5",MET10204/15/22 12:55:02 METAR KHYX 151755Z 24023G31KT 10SM OVC085 09/M08 A2979 RMK AO2 T00871077 10101 20056,
7602,72212504829,2022-04-15T18:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"250,5,N,0118,5","03048,5,M,N","016093,5,N,5","+0090,5","-0074,5","99999,9",,,,,,,,,"04,5,+02438,5,99,9","07,5,+03048,5,99,9",,"2,99,1,+02438,5,9","3,99,1,+03048,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02438,1,99,9,99,9",,,,,"10088,5,09871,5",,"0160,5",MET09704/15/22 13:15:02 METAR KHYX 151815Z 25023G31KT 10SM SCT080 BKN100 09/M07 A2979 RMK AO2 T00901074,
7603,72212504829,2022-04-15T18:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"240,5,N,0118,5","03048,5,M,N","016093,5,N,5","+0097,5","-0071,5","99999,9",,,,,,,,,"04,5,+02438,5,99,9","07,5,+03048,5,99,9",,"2,99,1,+02438,5,9","3,99,1,+03048,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02438,1,99,9,99,9",,,,,"10085,5,09867,5",,"0144,5",MET09704/15/22 13:35:02 METAR KHYX 151835Z 24023G28KT 10SM SCT080 BKN100 10/M07 A2978 RMK AO2 T00971071,
7604,72212504829,2022-04-15T18:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"250,5,N,0093,5","03048,5,M,N","016093,5,N,5","+0092,5","-0065,5","99999,9",,,,,,,,,"04,5,+02438,5,99,9","08,5,+03048,5,99,9",,"2,99,1,+02438,5,9","4,99,1,+03048,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02438,1,99,9,99,9",,,,,"10088,5,09871,5",,"0134,5",MET09704/15/22 13:55:02 METAR KHYX 151855Z 25018G26KT 10SM SCT080 OVC100 09/M06 A2979 RMK AO2 T00921065,
7605,72212504829,2022-04-15T19:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"250,5,N,0113,5","03048,5,M,N","016093,5,N,5","+0088,5","-0079,5","99999,9",,,,,,,,,"08,5,+03048,5,99,9",,,"4,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03048,1,99,9,99,9",,,,,"10091,5,09874,5",,"0185,5",MET09004/15/22 14:15:02 METAR KHYX 151915Z 25022G36KT 10SM OVC100 09/M08 A2980 RMK AO2 T00881079,
7606,72212504829,2022-04-15T19:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"250,5,N,0113,5","03048,5,M,N","016093,5,N,5","+0084,5","-0077,5","99999,9",,,,,,,,,"08,5,+03048,5,99,9",,,"4,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03048,1,99,9,99,9",,,,,"10095,5,09877,5",,"0144,5",MET09004/15/22 14:35:02 METAR KHYX 151935Z 25022G28KT 10SM OVC100 08/M08 A2981 RMK AO2 T00841077,
7607,72212504829,2022-04-15T19:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"240,5,N,0113,5","03048,5,M,N","016093,5,N,5","+0086,5","-0070,5","99999,9",,,,,,,,,"07,5,+03048,5,99,9","07,5,+03658,5,99,9",,"3,99,1,+03048,5,9","3,99,1,+03658,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03048,1,99,9,99,9",,,,,"10095,5,09877,5",,"0139,5",MET09704/15/22 14:55:02 METAR KHYX 151955Z 24022G27KT 10SM BKN100 BKN120 09/M07 A2981 RMK AO2 T00861070,
7608,72212504829,2022-04-15T20:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"250,5,N,0098,5","22000,5,9,N","016093,5,N,5","+0083,5","-0065,5","99999,9",,,,,,,,,"04,5,+03048,5,99,9","04,5,+03658,5,99,9",,"2,99,1,+03048,5,9","2,99,1,+03658,5,9",,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9",,,,,"10095,5,09877,5",,"0149,5",MET09704/15/22 15:15:02 METAR KHYX 152015Z 25019G29KT 10SM SCT100 SCT120 08/M06 A2981 RMK AO2 T00831065,D01      0ADE726
7609,72212504829,2022-04-15T20:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"250,5,N,0124,5","22000,5,9,N","016093,5,N,5","+0088,5","-0063,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"10098,5,09881,5",,"0160,5",MET08704/15/22 15:35:02 METAR KHYX 152035Z 25024G31KT 10SM CLR 09/M06 A2982 RMK AO2 T00881063,
7610,72212504829,2022-04-15T20:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"250,5,N,0103,5","22000,5,9,N","016093,5,N,5","+0086,5","-0068,5","99999,9",,,,,,,,,"04,5,+03658,5,99,9",,,"2,99,1,+03658,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03658,1,99,9,99,9",,,,,"10091,5,09874,5",,"0144,5",MET09004/15/22 15:55:02 METAR KHYX 152055Z 25020G28KT 10SM SCT120 09/M07 A2980 RMK AO2 T00861068,D01      0ADE726
7611,72212504829,2022-04-15T21:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"260,5,N,0082,5","22000,5,9,N","016093,5,N,5","+0080,5","-0067,5","99999,9",,,,,,,,,"04,5,+03658,5,99,9",,,"2,99,1,+03658,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03658,1,99,9,99,9",,,,,"10095,5,09877,5",,"0134,5",MET09004/15/22 16:15:02 METAR KHYX 152115Z 26016G26KT 10SM SCT120 08/M07 A2981 RMK AO2 T00801067,D01      0ADE726
